EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryBand,PredictedAttrition,Risk (Probability)
172,32,1.0,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,Low,1,0.7300925664376898
174,31,0.0,Travel_Rarely,688,Sales,7,3,Life Sciences,1,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Very High,0,0.2849825941926393
175,31,0.0,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3,Low,0,0.3556570755081364
176,30,1.0,Travel_Frequently,109,Research & Development,5,3,Medical,1,2,Female,60,3,1,Laboratory Technician,2,Single,2422,25725,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2,Very Low,1,0.5498148778175052
177,36,0.0,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,4,Female,96,3,1,Research Scientist,3,Married,2543,11868,4,Y,No,13,3,2,80,1,6,3,3,2,2,2,2,Very Low,0,0.3805800622120621
178,28,0.0,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2,Very Low,0,0.410494558551458
179,30,0.0,Travel_Rarely,1176,Research & Development,20,3,Other,1,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,Y,No,15,3,3,80,1,7,1,2,6,2,0,2,Very High,0,0.3519658291408469
180,35,0.0,Travel_Rarely,890,Sales,2,3,Marketing,1,4,Female,97,3,1,Sales Representative,4,Married,2014,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2,Very Low,0,0.4324878607222602
181,59,0.0,Travel_Rarely,1429,Research & Development,18,4,Medical,1,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,Very High,0,0.32960465692543517
182,39,0.0,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5,Very High,0,0.3111931483155107
184,29,0.0,Travel_Frequently,442,Sales,2,2,Life Sciences,1,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9,Medium,0,0.4056863347967274
185,34,1.0,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,Very High,1,0.5194680806045798
186,36,0.0,Travel_Rarely,506,Research & Development,3,3,Technical Degree,1,3,Male,30,3,2,Research Scientist,2,Single,4485,26285,4,Y,No,12,3,4,80,0,10,2,3,8,0,7,7,Medium,0,0.4309226018080159
187,30,0.0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,Low,0,0.32122684120264955
189,27,0.0,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,Very High,0,0.47145793888745635
190,43,0.0,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,1,3,Female,43,3,3,Healthcare Representative,1,Married,9985,9262,8,Y,No,16,3,1,80,1,10,1,2,1,0,0,0,Very High,0,0.3513021299594963
191,38,0.0,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,3,Male,92,2,3,Research Director,4,Divorced,11510,15682,0,Y,Yes,14,3,2,80,1,12,3,3,11,10,2,9,Very High,0,0.4384579033293546
194,31,0.0,Travel_Frequently,793,Sales,20,3,Life Sciences,1,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,Low,0,0.43852598904471846
195,30,0.0,Travel_Rarely,501,Sales,27,5,Marketing,1,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,Medium,0,0.2943413549664699
196,44,0.0,Travel_Rarely,1448,Sales,28,3,Medical,1,4,Female,53,4,4,Sales Executive,4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Very High,0,0.4540473825375819
197,23,0.0,Travel_Rarely,650,Research & Development,9,1,Medical,1,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,Very Low,0,0.44107812830415866
199,21,1.0,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0,Very Low,1,0.6307871035035941
203,31,0.0,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,1,4,Male,48,3,1,Research Scientist,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,Very Low,1,0.6703766554349494
204,46,1.0,Travel_Rarely,377,Sales,9,3,Marketing,1,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3,Very High,0,0.24838011913921268
205,53,0.0,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,Very Low,0,0.41449637587225496
206,49,0.0,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2,Low,0,0.3075430025880794
207,46,0.0,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7,Medium,0,0.409078365819994
208,31,0.0,Travel_Rarely,140,Research & Development,12,1,Medical,1,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2,Low,1,0.6098123453594392
210,58,0.0,Travel_Rarely,1055,Research & Development,1,3,Medical,1,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5,Very High,0,0.4178746336105037
211,34,0.0,Non-Travel,1065,Sales,23,4,Marketing,1,2,Male,72,3,2,Sales Executive,3,Single,4568,10034,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7,Medium,0,0.4425824341238072
213,35,0.0,Travel_Frequently,664,Research & Development,1,3,Medical,1,2,Male,79,3,1,Research Scientist,1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2,Very Low,0,0.3896660852310629
214,32,0.0,Travel_Rarely,334,Research & Development,5,2,Life Sciences,1,1,Male,80,4,1,Research Scientist,2,Divorced,3298,15053,0,Y,Yes,12,3,4,80,2,7,5,2,6,2,0,5,Low,1,0.5302765584162356
215,35,0.0,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,Medium,0,0.44910264936229805
216,19,0.0,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,Low,1,0.7710417101080292
217,28,0.0,Travel_Rarely,866,Sales,5,3,Medical,1,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3,High,0,0.47383883106733926
218,32,1.0,Travel_Rarely,1045,Sales,4,4,Medical,1,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,Very High,0,0.3013603025172734
219,43,0.0,Travel_Frequently,422,Research & Development,1,3,Life Sciences,1,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,Medium,0,0.30010033008724807
221,37,0.0,Travel_Rarely,367,Research & Development,25,2,Medical,1,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Medium,0,0.3154222244718577
223,38,0.0,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,4,Male,88,3,2,Manufacturing Director,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0,High,0,0.31417872489835763
224,30,0.0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7,High,1,0.5195712098756883
225,53,0.0,Travel_Rarely,1436,Sales,6,2,Marketing,1,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,Very Low,1,0.5920294834859026
226,42,0.0,Travel_Rarely,635,Sales,1,1,Life Sciences,1,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6,Medium,0,0.25594410748675955
227,30,0.0,Travel_Frequently,160,Research & Development,3,3,Medical,1,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,Very Low,0,0.4486563443548215
229,25,1.0,Travel_Rarely,867,Sales,19,2,Marketing,1,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,Very Low,1,0.7231852912312773
230,53,0.0,Travel_Rarely,447,Research & Development,2,3,Medical,1,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8,Very High,0,0.2823517493441723
233,29,0.0,Travel_Rarely,1090,Sales,10,3,Marketing,1,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,Very Low,0,0.4215066456816889
234,42,1.0,Travel_Frequently,481,Sales,12,3,Life Sciences,1,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14,Very High,1,0.5635875184976603
235,34,0.0,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,3,Female,100,2,1,Research Scientist,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,Very Low,1,0.5053055681635098
236,28,0.0,Travel_Rarely,1169,Human Resources,8,2,Medical,1,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,Medium,0,0.34444407829142554
237,43,0.0,Travel_Rarely,1034,Sales,16,3,Marketing,1,4,Female,80,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9,Very High,0,0.4171930220957314
239,37,0.0,Travel_Rarely,228,Sales,6,4,Medical,1,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1,High,0,0.3280850773296079
240,44,0.0,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,High,0,0.40717727410588617
241,34,0.0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0,Very Low,0,0.36647746738347914
244,28,0.0,Travel_Rarely,304,Sales,9,4,Life Sciences,1,2,Male,92,3,2,Sales Executive,4,Single,5253,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7,Medium,0,0.45994065563268566
245,40,0.0,Travel_Rarely,300,Sales,26,3,Marketing,1,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,High,0,0.33239033615762575
246,34,0.0,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,High,0,0.3505744612572338
247,44,0.0,Travel_Rarely,625,Research & Development,4,3,Medical,1,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,High,0,0.4016156484883768
248,25,0.0,Travel_Rarely,180,Research & Development,2,1,Medical,1,1,Male,65,4,1,Research Scientist,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,Low,0,0.4912170810570088
249,34,1.0,Travel_Rarely,699,Research & Development,6,1,Medical,1,2,Male,83,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Low,0,0.4692392882455825
250,60,0.0,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,Very High,0,0.21378457377771062
251,32,0.0,Travel_Rarely,601,Sales,7,5,Marketing,1,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,High,0,0.3563740640645318
253,36,0.0,Travel_Rarely,188,Research & Development,7,4,Other,1,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Medium,0,0.43543924414380014
255,32,0.0,Non-Travel,1109,Research & Development,29,4,Medical,1,4,Female,69,3,1,Laboratory Technician,3,Single,4025,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7,Low,0,0.43219612897069626
256,42,0.0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,Very High,0,0.22803545061797076
258,40,1.0,Travel_Rarely,575,Sales,22,2,Marketing,1,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Y,Yes,12,3,1,80,2,8,6,3,6,4,1,0,High,1,0.5833419622054734
260,25,1.0,Travel_Rarely,240,Sales,5,3,Marketing,1,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3,High,1,0.732764535631823
262,24,0.0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,1,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,Low,0,0.40062135545866506
263,35,0.0,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,Low,1,0.5352088293596327
264,48,0.0,Travel_Rarely,817,Sales,2,1,Marketing,1,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,High,0,0.3126948428142848
265,50,0.0,Travel_Rarely,1126,Research & Development,1,2,Medical,1,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,Very High,0,0.20569473721504442
266,54,0.0,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,Very High,0,0.20555330625672688
267,30,0.0,Travel_Rarely,202,Sales,2,1,Technical Degree,1,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,No,18,3,1,80,1,1,3,3,1,0,0,0,Very Low,0,0.48667425246549056
268,31,1.0,Travel_Rarely,542,Sales,20,3,Life Sciences,1,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,Medium,1,0.6068768044812141
269,39,1.0,Travel_Rarely,1162,Sales,3,2,Medical,1,4,Female,41,3,2,Sales Executive,3,Married,5238,17778,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0,Medium,1,0.5643901336025402
270,51,1.0,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,Very High,0,0.37300524305290533
271,44,0.0,Non-Travel,981,Research & Development,5,3,Life Sciences,1,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,Low,0,0.44275937414520583
272,50,0.0,Travel_Rarely,989,Research & Development,7,2,Medical,1,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,Very High,0,0.37940257546497297
274,32,0.0,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,High,0,0.3057190323291757
275,44,0.0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,Very High,0,0.2014911186068799
277,53,0.0,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,Very High,0,0.21034913147610892
279,55,0.0,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,1,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,Very High,0,0.29287479040805964
280,38,0.0,Non-Travel,152,Sales,10,3,Technical Degree,1,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,Medium,1,0.6857865968065526
281,34,1.0,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,Low,0,0.40557833478409705
282,36,0.0,Travel_Rarely,796,Research & Development,12,5,Medical,1,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,High,0,0.3558534104350741
283,57,0.0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,High,0,0.45742194576124967
285,36,0.0,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8,High,0,0.3941473549251217
286,28,1.0,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,1,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,Low,1,0.5312857916037579
287,35,0.0,Travel_Rarely,538,Research & Development,25,2,Other,1,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,Low,0,0.4660699731291294
288,27,0.0,Travel_Frequently,1410,Sales,3,1,Medical,1,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,Medium,1,0.5158284997035686
290,37,1.0,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Very Low,1,0.5964550512627295
292,50,1.0,Travel_Rarely,869,Sales,3,2,Marketing,1,1,Male,86,2,1,Sales Representative,3,Married,2683,3810,1,Y,Yes,14,3,3,80,0,3,2,3,3,2,0,2,Very Low,1,0.649854261327034
293,45,0.0,Non-Travel,1195,Research & Development,2,2,Medical,1,1,Male,65,2,4,Manager,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8,Very High,0,0.2122117907245841
294,27,0.0,Travel_Frequently,829,Sales,8,1,Marketing,1,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,Medium,0,0.39885382260232444
295,41,0.0,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,Very High,0,0.20775514166266257
296,30,0.0,Non-Travel,1116,Research & Development,2,3,Medical,1,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,11,7,6,7,Very Low,0,0.4212895655802711
297,32,0.0,Non-Travel,862,Sales,2,1,Life Sciences,1,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,Low,0,0.3948740486183076
298,55,0.0,Travel_Rarely,692,Research & Development,14,4,Medical,1,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,Very High,0,0.292569616508727
299,32,1.0,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Medium,0,0.32486316369049245
300,54,0.0,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,Very High,0,0.24363924272792206
301,44,1.0,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,Low,1,0.6969726280027089
302,32,0.0,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,High,1,0.5853781086184356
304,33,0.0,Non-Travel,1038,Sales,8,1,Life Sciences,1,2,Female,88,2,1,Sales Representative,4,Single,2342,21437,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2,Very Low,1,0.552570839361949
306,27,0.0,Non-Travel,691,Research & Development,9,3,Medical,1,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,Very Low,0,0.3966249488052094
307,33,0.0,Travel_Rarely,1198,Research & Development,1,4,Other,1,3,Male,100,2,1,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2,Low,1,0.7351550454500249
308,47,1.0,Non-Travel,666,Research & Development,29,4,Life Sciences,1,1,Male,88,3,3,Manager,2,Married,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,Very High,0,0.4816006897406054
309,19,1.0,Non-Travel,504,Research & Development,10,3,Medical,1,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Very Low,1,0.7970119355779557
310,37,0.0,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0,Medium,0,0.3139544739251446
311,56,0.0,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,Very High,0,0.42519162864808097
315,29,0.0,Travel_Rarely,153,Research & Development,15,2,Life Sciences,1,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8,Low,1,0.6859414806517948
316,38,0.0,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Very High,0,0.2681499092200331
317,42,0.0,Travel_Rarely,1332,Research & Development,2,4,Other,1,1,Male,98,2,2,Healthcare Representative,4,Single,6781,17078,3,Y,No,23,4,2,80,0,14,6,3,1,0,0,0,High,0,0.4053194266003225
320,54,0.0,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,Very High,0,0.2448724460983778
321,29,0.0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,1,3,Male,76,3,1,Research Scientist,2,Married,2703,4956,0,Y,No,23,4,4,80,1,6,3,3,5,4,0,4,Low,0,0.343051423495716
322,26,0.0,Travel_Frequently,1283,Sales,1,3,Medical,1,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7,Medium,0,0.4259213558648309
323,37,0.0,Non-Travel,1252,Sales,19,2,Medical,1,1,Male,32,3,3,Sales Executive,2,Single,7642,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9,High,1,0.6799761543454643
325,31,0.0,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7,High,0,0.2837360380948222
327,45,1.0,Travel_Frequently,306,Sales,26,4,Life Sciences,1,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,Medium,0,0.39596991284096805
328,43,0.0,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0,Very High,0,0.26130718098464545
329,29,0.0,Travel_Rarely,986,Research & Development,3,4,Medical,1,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,Very High,0,0.3165945107384876
330,30,0.0,Travel_Rarely,231,Sales,8,2,Other,1,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7,High,0,0.29734899279080773
331,40,0.0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Very High,0,0.26561632728199663
334,56,0.0,Travel_Frequently,906,Sales,6,3,Life Sciences,1,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,Y,No,11,3,4,80,3,36,0,2,7,7,7,7,Very High,0,0.25801817648136577
